"Reason","Keep","Removed","Guid","Hash","Size","Ext"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\idle\idle5.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\idle\idle5.png","fb99e99fbb540134c94668b5767a93fa","53203C5FBFD3129A4674B0D0B606A6E8CDFE41F7141A179B16A2AFFEF08DBFA9","6117",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\idle\idle6.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\idle\idle6.png","4ae41d364089e0846916963720ad5ff8","B72ABA02DF4361D783E4BBEA10D9DEEFCA5868C2BC5960C29EC2D1862C0C5BC7","6672",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\idle\idle7.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\idle\idle7.png","ee518f652562fcc4f913d22516c34676","7EB5398742E3DC2EA51F58A2D96466D137327E286F292EE442B8142C4C23EF2E","6001",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\idle\idle8.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\idle\idle8.png","555706c36587e654babca75bd9ce6034","F794A2260F23E7993DE422780CE3A323CBE1A0A8B763632F1923D340A62570B9","6537",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\idle\idle9.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\idle\idle9.png","a1de7804f2d91f04e98e618b0b8052ac","C653EBB79010C6A8657647552BC1DFE639924009777C131B9B48657FD85AF47E","5664",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\idle\init.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\idle\init.png","583aec2e3648bcd4698b790056a99340","438D425604185EF8A62E11DEE69184DA6C1CB43E353AE73D408629054C037831","5901",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\idle\init-fix.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\idle\init-fix.png","3cf5eb3fc61ad354399a11afe3d9009b","BCDEA921DB9EAF16DD99E68D1C1C0E620EACC157AC2ABD6B4583207CC79D8E96","5504",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\jump-(pode ser trocado com o tempo)\jump(menos ruim).gif","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\jump-(pode ser trocado com o tempo)\jump(menos ruim).gif","00e2f905b5b0cf94fac27c31a78e453e","0BC84412D3527A5C5D114F5CA7BC39E55F1A63CF8DF8B1FEC4D47B33624CEDB5","37829",".gif"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\jump-(pode ser trocado com o tempo)\opção2.gif","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\jump-(pode ser trocado com o tempo)\opção2.gif","16557e4a8b44f1d439a872d7b29942ce","0AED5458121C18E5391A2A7297AE5F3F7726A4F747679614453F95C0F89CCB02","38166",".gif"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\idle\idle1.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0001.png","6afb5b98d0b6b434ba9af7089088fddf","5F53A428EB9BA7ED7DA6B65B45D36CC360D4A214DA264B441E87E6E847F72EE7","5394",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0002.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0002.png","68093ee03e459244793e1686aed61294","2FB1145EB4BCE04E40150CD314F8E75ABF6DA270AB1C63B83DC82C8AF8305175","6992",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0003.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0003.png","01e53fd65dc9b5549912bf5ce4d04cfe","53D0E799F0E79B18BB7245430AEC51737435B173A988983249E3FDFDB28F25C4","6219",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0004.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0004.png","4700e8ea11b088b42872a53fb243bed7","B94A40BD1BE3204963DB02D9E858686D6E3DC54CE725459459179C83FC0BF078","6806",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0005.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0005.png","98c13b30567af304d955fb0fa474d114","91B9BD1476880B804B376A2E801F3235E3BF327423B7FAE44CCCF031D87EA69D","6108",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0006.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0006.png","ad10fee4b7257354d8f3905d4a8823e8","480F2E7549A2ED6DDEEFA9C9E16736D57A823142B3D9D76F23EDF6318F65E1A0","6846",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0007.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0007.png","0cec448dd3a535c419c10dbdfbcd291d","3FD30D4258294A70D9DFE75AB3A867CAFB508ACDDC8B7FFA75E47D5B3C9FED47","6244",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0008.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0008.png","16ccb111ac014f74587963b121a21bd9","C45FCE2C5D9B381105CBB275DD869A07B490CD03C4964FCCDDD6FA816E68F038","6990",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0009.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0009.png","8b2babeddfe031a4baf9387545a41e7c","5396A50F8E7201D3897D3B1BFFCDD459B88229E527F6B48303702E079E799DF3","6021",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0010.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0010.png","e6fee74496bfed7428cb4e012f1e1b59","D0A078CBA0019A62DC46C6993B24B2423897E02126CE73CA4476A37D18BCBE70","6275",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0011.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0011.png","a5fbcaaba1cbbf2488b3f03bd77ba0d5","B6204ED036DA1B0771D831399EE0E92F38ED0F53122E2957CA95DFD340D53048","5776",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0012.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0012.png","3f15b86b5cba7c64bb3eb92e8fd0e433","2C2996EFE463F5098BB7B8C5BF744915A5216101C62B515F0C9642754DE6F164","6678",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0013.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0013.png","44fa033b4ecbbdc4190da9ef2268816e","8415284471C3D88B731BB8B7FE3FD0135820846945FF94800EB9E07BAA52CE95","6218",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\jump-(pode ser trocado com o tempo)\prop-jump.gif","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\jump-(pode ser trocado com o tempo)\prop-jump.gif","89efb206b97039e45843c65bb367948c","16681D0E6AFB2B27F1BC8CF077FAFFEEC95F7B829C4A564D3D6EC7B373EE5F42","48326",".gif"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\jump-plataforma\jump-plataforma_0001.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\jump-plataforma\jump-plataforma_0001.png","f2329a532d6b8914dbdf35d837a7de0d","0CFC1A7DD43A14F588D38A561AC3D40E51BC7E1213AB3E13C782A368D326D023","5088",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\jump-plataforma\jump-plataforma_0002.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\jump-plataforma\jump-plataforma_0002.png","ce62774a5bc425a4b9257f0053a89ce7","80133CB9976803855B422B41342A41DA7EE5215A3DBE0484F74382AA0311CD49","5736",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\jump-plataforma\jump-plataforma_0003.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\jump-plataforma\jump-plataforma_0003.png","86fa57f0f00330a488aa2ea529492dda","B6E91389CA2A97EAB73363468ED26F7CF22A64F2AB32C5B0890B71F0743C3BF4","5315",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\jump-plataforma\jump-plataforma_0004.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\jump-plataforma\jump-plataforma_0004.png","53d8729cbbb73bb4fa2aef568d2554dd","C3B682B514B15762AA0993DA334E7D00C40CB79331773859A768644899ECEF3C","6091",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\jump-plataforma\jump-plataforma_0005.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\jump-plataforma\jump-plataforma_0005.png","7f9b943e5e4bcf4438f4a65238c5ebe3","62D4E0B7451CD753306E4B41B699150114365836451D77BA1D302F041EA8E9AA","5463",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\jump-plataforma\jump-plataforma_0006.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\jump-plataforma\jump-plataforma_0006.png","4fe3f6b69c672e445a7713edfffde060","B427A5780BB61ED9CED85892572B569E7D2638894B23F248E0C45C657E89CA4C","6690",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\jump-plataforma\jump-plataforma_0007.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\jump-plataforma\jump-plataforma_0007.png","72a77809c705cfb45bf9a389892d1967","2F343559676131A8F070EA628EE69B8F5B92958B7D1C3BE3E938B58DFD3C5556","7571",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\jump-plataforma\jump-plataforma_0008.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\jump-plataforma\jump-plataforma_0008.png","ce3e3f4f218758643a57d03372884f7d","E6B32E1EEF09B9B5E64D0906F696E94ECBDA1F226AA6CEE850FCADB08D92A8B4","9114",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\jump-plataforma\jump-plataforma_0009.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\jump-plataforma\jump-plataforma_0009.png","e817399aff7484d4b98907f2d8c922ea","018682A5F02EB7710AE06FF76D30FE8FCE27AFE9AAFFB6947147084806C0F7E3","5562",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\prop\pixellab-anima--o-de-dash--part-culas-d-1776644095409.gif","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\prop\pixellab-anima--o-de-dash--part-culas-d-1776644095409.gif","4571e9fe3a2b41f4cb12f98777e4d642","7539CA899966F7B46DF3A9851C4B60E0A1527DAD7E52BA7B45B15D5C4B2C7D89","7089",".gif"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\prop\pixellab-make-it-be-the-last-frame-of-t-1776633168244.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\prop\pixellab-make-it-be-the-last-frame-of-t-1776633168244.png","8d104c98374020b42ba342c0be23d108","C49486ED6FAEB24CE9AFA2BBAF2AB66A816B866209AB088CCEA1468C9A640A06","11217",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\prop\pixellab-make-it-be-the-last-frame-of-t-1776633537342.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\prop\pixellab-make-it-be-the-last-frame-of-t-1776633537342.png","335a7cb2b0f17f54fb699230ed2ad926","E2D96E56977F5A747CA3CB95FDB70C6D775C8AF93B8F4B8FBE9F0C2964E571A6","7909",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\dash\animação inacabada do dash.gif","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\prop\pixellab-The-hooded-figure-shifts-their-1776643828722 (1).gif","9b0b453e14ddd034e8c28fea662a8571","44D3D97542D088CB76DABF6557DF46FA6BFF538830B55F460C4F65AD66E9E994","32154",".gif"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\prop\start-attk.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\prop\start-attk.png","c4167b3d73717ce458166487a4043f8d","BEB08906FB72D8536AA2B2624CA44F5BA2FBE785F564804A1C82853F04053B56","6789",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0001.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0001.png","3ddf037bf1bbc08449b51066d2ad6bc5","92116BCB07BD4A3F805BB0E101104CDB4D1D6FAE9302BA2D5C6660BB653ABB0E","6289",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0002.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0002.png","4f1f0acc200f7184096a4d6f73e883a7","055BFAEFA314390BB5BA9F3C3EB2FE37DDE71DE7A35BC90C25BEB1D1AF1C16A8","6569",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0003.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0003.png","448917c019d80c84182e8de2609b0e5a","6994C35FAD6645ED54EFC6819174B1DE2BD771962B84CA34CFDAB23ACE96E5FB","6033",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0004.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0004.png","1f86249e4cbb212478f7ac590d7836e2","6D9B088CC40D62935CBED7BDD66A14F8F39166E07CA49E918F1E3AE8AF546E0A","6751",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0005.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0005.png","62b15adeab6b8e34ba0698f5b894e1c2","837390BA3B5D77D7D06F353286FF2928C763AD7E97E14B71658D26BABB4B6290","6465",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0006.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0006.png","987d655c22b187f429dfa7d15a467a71","913E789518DFCD83C890132CD035E5490CD59C7B60FABB171AB251B48E3BB422","6950",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0007.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0007.png","33ffef73ea05cf94da809ed271bd3d45","13DE71F0955C1DB6D6CC94269A7C64D6F34548CB19C5E46172E96538F7FB1954","6197",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0008.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0008.png","21bbc8432cbfd8c42a4b090769e9de70","CB1304923E95FEB30D5B49C1368DC802A9363E1431C5208630A999297F070FBE","6614",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0009.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0009.png","c29f21dfc41391a4b91e8f51a6a8f658","BC8A760C270816E0A1A85128549673DD2CC9EC7205D43977B4091B03ED8CC006","5888",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0010.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0010.png","2cd0ad8f14b96bb4e86ee762abad609a","BFC7B0D40EF27EA601C96AA8F60D08FC50895547D5769B9A2D12AE536C12720D","6562",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0011.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0011.png","8d164b474015b7f42a0d265b0c373fe8","BEC6EBB2C2C1BC15978D030E176AFE2D21876E9BF0D02C3C02C15D9D6F8A0B1F","6370",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0012.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0012.png","ab402e823087bb647b48ea14900e7735","7A68865CAD1D4A6E44C386544B74D876B60F7C58E9BC7FEDC6B2E5E72FDD35E9","7247",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0013.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0013.png","c25224bd0bd1679468db0723382ce8db","1A45D69C9C7C535315993EFEF37C635633699426254E6CEACB174DE5EB5CEB11","6282",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\run\run-loop.gif","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\run\run-loop.gif","a9541e5e44ff017479be80d4b4b70a53","1EB9919D1441693DC40F325AF15212B726D7A0C72198B5E3090C5A7B7E76950E","36830",".gif"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\idle\idle1.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0001.png","d04ca07e43fb8fe4d85d589fdef1eaad","5F53A428EB9BA7ED7DA6B65B45D36CC360D4A214DA264B441E87E6E847F72EE7","5394",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0002.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0002.png","877392496a7978646b9c2685e1bc359d","93E6EC5743D362959E2E3A366407F6EA81C2E95AE5727A9481E7BBA2FE9FFB22","6749",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0003.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0003.png","df446945244d87d47ae4b2a795173f7b","27C7C8F66585AA5EC8F3B6FFE84C2F9FE5F72EB69E9FD139542E98C53259AF67","6006",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0004.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0004.png","cdfb6c07ac1e19b43b74ccbe9b94d686","69678A7FC0D5A2651D98A45539958D9B86BA8C7587FCC93421FF568BFAC1EE96","6122",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0005.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0005.png","726653fc7fd45964ba53a3d23f7c0f4b","75B7AEFB1E01CB64E514742DBE3A2153A624B36AAFFE0ABD4B707021FA84B4C8","4805",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0006.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0006.png","65f3efdbab4e2a7489da98039b2ac8d0","7837372DC8E4D33C51FE428018E9A7D5F01D68194C9AA8FD5733D40A2E0D622F","5404",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0007.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0007.png","11a9391ab32a09c49a9a911b8a81242e","D15AE212136A81678F63C3C8EBA0ABC0607C9BFCEEE51F37E173113C3556C10F","5260",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0008.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0008.png","b35af82cc1cee69409dedd79b3b74303","5C93DF933A55BA00E28267AA09C1F26859A39D92449AD27C75D582537D807AF0","6171",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0009.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0009.png","5c464d5140221ca42ba8d2797251f068","8F49ECFDCD14B950675D8C641EFA440CA4FD7CD3D143B649E2F2F7BE2E887D5E","5938",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0010.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0010.png","2fb76d664b77555468ec73cc0a28fbe3","D29F126555F87DD215DC1433DA8FB37E719C967785182DCD28C04497A0F9A359","7040",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0011.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0011.png","effb15c81b472714cb27a562613a0a0a","C0BA33309AC3DD21A50780CDC9076CAC714511AF5CE292BE18B11875D31B6AA0","5561",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\troca-de-lado\troca-de-lado.gif","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\troca-de-lado\troca-de-lado.gif","95086832b677c5f48b6786d7664eb77d","1283E6E1D3DCF5B423977AF8C1170E8ACD7E45871D0BCB3B8CB9F141FE79B776","29577",".gif"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\def-walk.gif","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\walk\def-walk.gif","dbfce9ce95d099847957af5aca218370","FB5F0F02A2713C62A5E1E6897CC407823DBE2382853D9C6B315FDA70A2CE8F73","40710",".gif"
