"Origin","Path","Name","Ext","Size","Hash"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_65.asset","Level1Background_65.asset",".asset","863","D230E8D3735757FA187C7602B5DB38F77E43832A8AA63D07D5A4861506B21B73"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_66.asset","Level1Background_66.asset",".asset","862","F1FA10965B2DD39DD565AF389CB9F3BC44957FD31488AD605BFF96CDB208CB95"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_67.asset","Level1Background_67.asset",".asset","862","24DBC3DCFD5B91EDC9FF851025C3DED4BCC83DBEB7C505E708C6CC493E25D65E"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_68.asset","Level1Background_68.asset",".asset","862","975C14301BC63BF9551CFBDF0BB2363EE82C0A78D7C15F226F3EFFD46D8B067E"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_69.asset","Level1Background_69.asset",".asset","862","9C6AFAFE5D7473088F8C97C980892A0EC56E4FC8E61347B0826EB4A3E6EBEF94"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_7.asset","Level1Background_7.asset",".asset","861","EF000F5F47830BAD4C8A4FB742653DCD14D589309C2588B8F6FFCCD10AE4868F"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_70.asset","Level1Background_70.asset",".asset","863","4884A7FEC860638FEF90D94B7F6E913687C9269CFB005825AC363563F4484B58"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_71.asset","Level1Background_71.asset",".asset","862","12B7E393516DB899B7087957CD094D983890A3D956B4CB329C1AC3909E7D8C50"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_72.asset","Level1Background_72.asset",".asset","863","14EEE94464AE00D55C7A3400BE2D758B467E1128C31FB461264EF31207C9F689"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_73.asset","Level1Background_73.asset",".asset","863","BCE0E0D4A19D114EF1684963EB20EDCC986CA8D0715175D661B23BC51D75DAE7"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_74.asset","Level1Background_74.asset",".asset","862","DDFEA7601B2C1C06CDCF17E926A3582C3862D506668DB120A23B39A6BB4F1BFF"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_75.asset","Level1Background_75.asset",".asset","863","122B0F0605D34B2B8867F69C5E9BEACA3CE9DB8D087AACE8FD5B885AD81B9166"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_76.asset","Level1Background_76.asset",".asset","862","F5D11BFB5395A13B70492C1AD55DE681B95B9AB82FA6048485DC6946DF69C3E1"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_77.asset","Level1Background_77.asset",".asset","863","BE6866AA07362D1260E55AB701FAC71ED55F2F330F2C2E3E26790B70EB3A7B45"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_78.asset","Level1Background_78.asset",".asset","862","F57028DA5FB3A58BDE3A57392AD627DD45582BF6D3B653998DE90CF6356EFBDD"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_79.asset","Level1Background_79.asset",".asset","862","3751CB8886D9AF37D059271B140B4F7C0048BD6DD58CF9948269877595F432A3"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_8.asset","Level1Background_8.asset",".asset","861","91FFA22FA7D1719CE533A7B6D21B8F619F7B7B067F69B834BF0889B0A33C103A"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_80.asset","Level1Background_80.asset",".asset","862","D6BAB63A97FD5E2F39F8409F0A66F2C31467A943D5FD185DE6A49D794FEBC42A"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_81.asset","Level1Background_81.asset",".asset","863","373DAF22D5BFA8F3F3C0E3C87E1D9558B4E17BE1C136A51470E65450D097B906"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_82.asset","Level1Background_82.asset",".asset","861","E8CEEE168DD5BE8B4CB5E77D2058112082EB1139D79F5E0029A9240C9030C8CA"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_83.asset","Level1Background_83.asset",".asset","861","0BDB953CB8987523726F8B6B1524810C3AD0A154F3D0DD4FDCEDDA2BE07AAE37"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_84.asset","Level1Background_84.asset",".asset","862","C7A575AF205E3DB44EC782B65E1214731335A95CBF97C70771D5D35C163692BF"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_85.asset","Level1Background_85.asset",".asset","862","F4A5628D8DCC09AB9B9CD91512ECC4C99A4E491FCEBDE2A0271827175E66D774"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_86.asset","Level1Background_86.asset",".asset","863","69A2CC3698416E5130BBDE7146C9958402B2E6FB10ECEDD90C326D6062A72D8A"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_87.asset","Level1Background_87.asset",".asset","862","627C7FFDE61209FC6E71662CB03EB45B6E614EDE1E7344C91BB28D524589830A"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_88.asset","Level1Background_88.asset",".asset","863","904171785B3B0053C475D9423187F76B79871578B9DCB383C6FA60145564F8A7"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_89.asset","Level1Background_89.asset",".asset","863","2A60D311A9A2405A8483FA70AED13D7E27F55B265779D51C09469D9AB72DEB94"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_9.asset","Level1Background_9.asset",".asset","861","B123779A3439E07F4D34FDEFB4CFF7455109C62A047CEE53D81C3BFA1E5926FC"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_90.asset","Level1Background_90.asset",".asset","863","52FB8A9F3750711C732983660A2B9558CAF373B1EB8F79E30E16A95267AC4377"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_91.asset","Level1Background_91.asset",".asset","862","9E43EBE5E262CED63D2D656752EE48D674D35A2DF28CFC0DC12FC5CD6E546B2A"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_92.asset","Level1Background_92.asset",".asset","861","BC96783CD0313BB993754F0A6B260EA3EC91D1ABE390C2497DC14C4B67E200A1"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_93.asset","Level1Background_93.asset",".asset","863","32369C0DAF28DCDEFAFCC5B2F6CEDCA7264974342F0F740D16A338D4C4FD0D5E"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_94.asset","Level1Background_94.asset",".asset","860","EF4331D30100078AD555F87ADE341267A9062B152B4EE552E1E07A7EF50F75B6"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_95.asset","Level1Background_95.asset",".asset","863","9F5896C0BC6993BC76B9FBAF29FB47F573E1D1305F872A0B3A94A836640D9B04"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_96.asset","Level1Background_96.asset",".asset","862","D8CBA698E9264B7309DA162F2612F97DEACAC0069DCA84A7BE116F6F5521BFB9"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_97.asset","Level1Background_97.asset",".asset","863","31D18E7D5FFA44304ADA0FE440A66BD081D8CE735BF7CCC1722E4945FE6B5349"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_98.asset","Level1Background_98.asset",".asset","863","32C14E092D75287FC465C8688BCFF7E5E81F6A49792AA63D06ABD8DCA047C610"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TileplateLevel1Background\Level1Background_99.asset","Level1Background_99.asset",".asset","863","439EEBBB075E2CCC56979C8848C8470DBC42E143ED761A33CB11E1FE54A0ECFA"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Scene\Demo.unity","Demo.unity",".unity","12362","7367616C8ABF153BA59AEDE56F776B3C9D0F09DB22ECC08F84F4BA44E0F672B0"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Scene\DemoSettings.lighting","DemoSettings.lighting",".lighting","2042","9991B453765F78701F6BDEE175A0FEA543ECEF9559FF7CE2C4A5E1E78EBF9D2C"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Scenes\bla.unity","bla.unity",".unity","35121","33E59B184A057ECF861E97955BF6BF09B68628ABCCBFCC3487935C6A708EA7A6"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Settings\Lit2DSceneTemplate.scenetemplate","Lit2DSceneTemplate.scenetemplate",".scenetemplate","3942880","EA8BBD3D1010935A8A64A7E9924D708ABB481D693B08008CDC13F1470C7CBCAF"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Settings\Renderer2D.asset","Renderer2D.asset",".asset","3698","833A5DE0B047BFF1327D3E97656EBFB7F595B4693CA5B8F652B676C5D8CC89AF"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Settings\Scenes\URP2DSceneTemplate.unity","URP2DSceneTemplate.unity",".unity","10231","55E315E1A1075331A3D70941B870F39529B1FFE7A01534539DBF290F89A11AA3"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\Ataque\ATTK-1\ATTK-1_0001.png","ATTK-1_0001.png",".png","5635","32CDED434F8FDCDC5D43BDBA80437BC463071549B7D0F9C7B50B50375EF5EA20"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\Ataque\ATTK-1\ATTK-1_0002.png","ATTK-1_0002.png",".png","6713","AC184DFB019725FA57C3A4BABFD410FDD9FF33C6C4B67E666ED01DEA423BE388"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\Ataque\ATTK-1\ATTK-1_0003.png","ATTK-1_0003.png",".png","6842","A86FDAA520845F498CFDB19680472643806DA8352C47A569EC38ECF8D68A51A5"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\Ataque\ATTK-1\ATTK-1_0004.png","ATTK-1_0004.png",".png","7437","825FB785A78441B67E9F1F4748749BF194F660726A52B8F6BB86AF37B9FDFF18"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\Ataque\ATTK-1\ATTK-1_0005.png","ATTK-1_0005.png",".png","7895","9216AD50CD48012A46B37D417E7920019D7B7784EE3575D832115A8407DEC0E9"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\Ataque\ATTK-1\ATTK-1_0006.png","ATTK-1_0006.png",".png","10263","C64B29AC08583AE752E34EE3242E11270E8BD8420A4ED41257FA17B0ECD3BEA0"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\Ataque\ATTK-1\ATTK-1_0007.png","ATTK-1_0007.png",".png","8751","C7841E31C9552EA93F6CF7244D3394B0EC22A51773F4BE566B5A33A2FD6E33C6"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\Ataque\JUMP-ATTK\ATTK-1_0002.png","ATTK-1_0002.png",".png","7896","C073FCB54E4DA9B4DA265142A27ECF4FD79025F0EACE93625F47B9AF5B6A2384"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\Ataque\JUMP-ATTK\ATTK-1_0003.png","ATTK-1_0003.png",".png","6946","76DBC53302CCAB4DE239D793F0E663AA88151B9F67765E1E236E00843FDFCE91"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\Ataque\JUMP-ATTK\ATTK-1_0004.png","ATTK-1_0004.png",".png","8338","CD243AA161F9DF9A69DB40304C62E067EB0100053BEDCAEF8A7B4850A2EC8D22"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\Ataque\JUMP-ATTK\ATTK-1_0005.png","ATTK-1_0005.png",".png","10036","0B6622167C238D239C44678FBC83268385A40127397DC2FE36DF99E8E7A5B088"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\Ataque\JUMP-ATTK\ATTK-1_0006.png","ATTK-1_0006.png",".png","12273","EE01C535CA2AEE29C6617132D1EECC245A5B2C9F727102C9EF83804188250AE2"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\Player 1\Ataque\JUMP-ATTK\ATTK-1_0007.png","ATTK-1_0007.png",".png","9801","D3761BC1FE87FF986A5AB070CF33E9FE274550DE85165DC66ECE885103F206E1"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Fonts\LiberationSans - OFL.txt","LiberationSans - OFL.txt",".txt","4514","A130E89B7B2326B599C4B2BBD873EAAE63FEDA407541A2899CB8ACB306723DE6"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Resources\TMP Settings.asset","TMP Settings.asset",".asset","1904","DAFD957B416FDAD34F611C30EE60D5F603497099F847B83FD688F883A56A3E72"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Resources\Fonts & Materials\LiberationSans SDF - Drop Shadow.mat","LiberationSans SDF - Drop Shadow.mat",".mat","3081","73F941D7702C761483BB184FAD6E262648032969F0F310344155758B8FAD764F"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Resources\Fonts & Materials\LiberationSans SDF - Fallback.asset","LiberationSans SDF - Fallback.asset",".asset","9713","6CD2FAA131F346F601036104691F0223744C5806A51CEEC454E6D4FF3BB6831D"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Resources\Fonts & Materials\LiberationSans SDF - Outline.mat","LiberationSans SDF - Outline.mat",".mat","2993","4A07F16FCFA697F984D78B7ACC005985FE45A256B4BF8B7907FAEA08075B4961"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Resources\Sprite Assets\EmojiOne.asset","EmojiOne.asset",".asset","14100","73802F0C67F6E13BF226FCAD8511477ACD5EA1E2263387003FE561D3211664F9"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Resources\Style Sheets\Default Style Sheet.asset","Default Style Sheet.asset",".asset","5620","49C813B42FF25580E3934554E3550E7BDB78BCFB2C3562BF1191F0D42F4DA141"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Shaders\SDFFunctions.hlsl","SDFFunctions.hlsl",".hlsl","6199","AA8B32660F8BFD9C1166D94539034437BB0332DB6062122D074CD8645FBB98F4"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Shaders\TMPro.cginc","TMPro.cginc",".cginc","2361","7B5E42E957E80DDAC2C42CD49D15DC48C50B97A0E263248BE8A074D1B3C79543"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Shaders\TMPro_Mobile.cginc","TMPro_Mobile.cginc",".cginc","5618","E3D42E5E7C32DAD5B41FFB4F03D4E7D9382924AFF35D470F46E31D291230385A"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Shaders\TMPro_Properties.cginc","TMPro_Properties.cginc",".cginc","2787","18D4FA11C9B205459B6BC217B703C5FDEA9875D7A022F6394A0DD18AC3CD0BE4"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Shaders\TMPro_Surface.cginc","TMPro_Surface.cginc",".cginc","3614","3441F62BFB1F6F186118296F5CFD73E84F84776D0551B5195F18542E459B8F4B"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Shaders\TMP_Bitmap-Custom-Atlas.shader","TMP_Bitmap-Custom-Atlas.shader",".shader","3981","4FDE41F9B01DF2F31D54C5DDFA7703CA63EC89BBA6615EA439C63E76F84F7B4B"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Shaders\TMP_Bitmap-Mobile.shader","TMP_Bitmap-Mobile.shader",".shader","4226","D90E395A82303E7C048FE708F8CC76D2C4B304D723C942E8C1C85C30A28ACDFF"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Shaders\TMP_Bitmap.shader","TMP_Bitmap.shader",".shader","3984","1D88CBC0FD9F6D1189E6883B6A41433397A8D7FA2C6C267664AF89F87687F050"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Shaders\TMP_SDF Overlay.shader","TMP_SDF Overlay.shader",".shader","11380","09602D3DD3834E7495FA233EE09A32C0AF2E072DB6F832B882C2B72014C56D6D"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Shaders\TMP_SDF SSD.shader","TMP_SDF SSD.shader",".shader","12759","02651D722125000A33EF3EEDB32773038F878F6D8563B3E2B45AF1E38859CDF4"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Shaders\TMP_SDF-HDRP LIT.shadergraph","TMP_SDF-HDRP LIT.shadergraph",".shadergraph","299501","5D6BC7A7E8C31CF498E54C9828435815F18E044B898139EB9B491F08461F80A1"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Shaders\TMP_SDF-HDRP UNLIT.shadergraph","TMP_SDF-HDRP UNLIT.shadergraph",".shadergraph","291668","2506122540A83F3FBD7FECC073CA4EB6ED43A58A9D8B59CAA135E66580B0C956"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Shaders\TMP_SDF-Mobile Masking.shader","TMP_SDF-Mobile Masking.shader",".shader","8531","B3EAE5BE517F376299ED9152D78FBD6879E2C9A8F35A4B9A133B65BB9254CE18"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Shaders\TMP_SDF-Mobile Overlay.shader","TMP_SDF-Mobile Overlay.shader",".shader","8333","2AB40B8067E36D4B6F262BB3485203788B6B0E9C7521BAE69CC47B2A05FB2B0A"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Shaders\TMP_SDF-Mobile SSD.shader","TMP_SDF-Mobile SSD.shader",".shader","3170","C8DE13A7886EDDFC4F6994EA40B4042721F1238EEE89A0FF4C29E32D33FAEFA2"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Shaders\TMP_SDF-Mobile-2-Pass.shader","TMP_SDF-Mobile-2-Pass.shader",".shader","12184","58F1BA5A662FC0F432E4BCDEA9E1656A80352C5613F3339D4A8D3DAB0003AEB8"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Shaders\TMP_SDF-Mobile.shader","TMP_SDF-Mobile.shader",".shader","8324","EA5BB3F5540DE2FBA59704D7F31382CF884595980E0B99C05A083873B9E26E3B"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Shaders\TMP_SDF-Surface-Mobile.shader","TMP_SDF-Surface-Mobile.shader",".shader","3662","0C2DB2EA36E79E533E52AB847BC39BEBAB06285246955A4B2FF6EA546EE7A1B3"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Shaders\TMP_SDF-Surface.shader","TMP_SDF-Surface.shader",".shader","4512","F10ECE0FCE4433A45F601FD84B79B74AE82B275910BE8D9AA7C09390AA58A668"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Shaders\TMP_SDF-URP Lit.shadergraph","TMP_SDF-URP Lit.shadergraph",".shadergraph","295798","D7816AC9C8E4C6BFB579B3101C1826C46F333279C96F69F5734160FC8F68E80A"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Shaders\TMP_SDF-URP Unlit.shadergraph","TMP_SDF-URP Unlit.shadergraph",".shadergraph","288641","73C1CC198DE82CB5B7522618D29FFC47A307F0DFB5CB34AB9C86BF9A84D26E4D"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Shaders\TMP_SDF.shader","TMP_SDF.shader",".shader","11353","142C6E313F6731976CAD18CFB5B283B3942CCE97DD6345AC4FE5A7CF572E7FD5"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Shaders\TMP_Sprite.shader","TMP_Sprite.shader",".shader","3577","B8606378647FC693029A0AD8EA7C3D162E1BFE1FF54F2F53F4AB158C9DDB6199"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Sprites\EmojiOne Attribution.txt","EmojiOne Attribution.txt",".txt","187","095907D2631301D08DBFF9388FC0C278904FD86E18BA76BB0D401A790ADE8F83"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\TextMesh Pro\Sprites\EmojiOne.json","EmojiOne.json",".json","4122","FA35C4A1B7CFC12E872BCBA7D0D20702077A5478472B87D619B2C72BF5BB48D0"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoTesteAssets\267590104_150270120673638_5470962951629744253_n.jpg","267590104_150270120673638_5470962951629744253_n.jpg",".jpg","74336","417FD7872090CBD3DC9110C318FB818F7BBEA996A6EB595FED87F67483BE9C14"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoTesteAssets\Brick.asset","Brick.asset",".asset","4387","04F1C3839CB2B7372E347C698E22B003D014DD44269202E15762EDA627F440AD"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoTesteAssets\Dungeon Tile Set.png","Dungeon Tile Set.png",".png","13275","315508F7745691A1927FAB2DF06E27CD7FA51B8FBA47D713D4FFB3CBBF0A6A89"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoTesteAssets\sprite_de_chao.png","sprite_de_chao.png",".png","1231581","5C22FD6C57A526A39D7F3C7A15CBBCA010B06E4C411F5C2A97A75C24774718B7"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoTesteAssets\TileMap.prefab","TileMap.prefab",".prefab","72603","3D9817F78134D96AFD87E547195A6A9631291849316D99507F7BF898DAF949D1"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoTesteAssets\UniversalRenderPipelineGlobalSettings.asset","UniversalRenderPipelineGlobalSettings.asset",".asset","25727","F09713170795944C8907E5BEE0ED874FD1D39CC3C266682F389CF4925B20189E"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoTesteAssets\Tiles\Dungeon Tile Set_0.asset","Dungeon Tile Set_0.asset",".asset","870","9F0A2C9420DE0F538561B4D7B78767196804A4C51A24B0B59827093AE3C3181A"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoTesteAssets\Tiles\Dungeon Tile Set_1.asset","Dungeon Tile Set_1.asset",".asset","871","30F67026CA9D6E5E2F411C18872B359C332FAC07D37B8FDDD5AA5D034985027E"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoTesteAssets\Tiles\Dungeon Tile Set_10.asset","Dungeon Tile Set_10.asset",".asset","871","625FBC184911B73D5C5BD68588779414C889F9CC2B447CA366A9A59568F57185"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoTesteAssets\Tiles\Dungeon Tile Set_100.asset","Dungeon Tile Set_100.asset",".asset","863","4A95D9F962347996CAE5D93738AC9EFE267C4B2FA273CE37AFF185DB41AC1481"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoTesteAssets\Tiles\Dungeon Tile Set_101.asset","Dungeon Tile Set_101.asset",".asset","863","01A5C0741DF174AA924EE2F37401FEA0EA1E2854A34F23FFDC2AB590BE207BCA"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoTesteAssets\Tiles\Dungeon Tile Set_102.asset","Dungeon Tile Set_102.asset",".asset","863","891617AE4AFFE29AFBDCC01CA537E7F64C5D8EE9BB894E6A7109362268AD01A1"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoTesteAssets\Tiles\Dungeon Tile Set_103.asset","Dungeon Tile Set_103.asset",".asset","862","F1EE46D6785B326E4F077091021548DEAD13AE0B31C8B4952E02EDF952F05174"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\ProjetoTesteAssets\Tiles\Dungeon Tile Set_104.asset","Dungeon Tile Set_104.asset",".asset","862","09B86F0A4B82E4B64B1195F6899ABB94517084AE03921FBCDFC2A2C5672E1384"
